# Generated by https://github.com/Bobgy/go-mod-licenses. DO NOT EDIT.
github.com/GoogleCloudPlatform/k8s-cloud-provider,https://raw.githubusercontent.com/GoogleCloudPlatform/k8s-cloud-provider/master/LICENSE,Apache-2.0
github.com/JeffAshton/win_pdh,https://raw.githubusercontent.com/JeffAshton/win_pdh/master/LICENSE,BSD-3-Clause
github.com/Knetic/govaluate,https://raw.githubusercontent.com/Knetic/govaluate/master/LICENSE,MIT
github.com/MakeNowJust/heredoc,https://raw.githubusercontent.com/makenowjust/heredoc/main/LICENSE,MIT
github.com/Masterminds/goutils,https://raw.githubusercontent.com/Masterminds/goutils/master/LICENSE.txt,Apache-2.0
github.com/Masterminds/semver,https://raw.githubusercontent.com/Masterminds/semver/master/LICENSE.txt,MIT
github.com/Masterminds/semver/v3,https://raw.githubusercontent.com/Masterminds/semver/master/LICENSE.txt,MIT
github.com/Masterminds/sprig,https://raw.githubusercontent.com/Masterminds/sprig/master/LICENSE.txt,MIT
github.com/Microsoft/go-winio,https://raw.githubusercontent.com/microsoft/go-winio/main/LICENSE,MIT
github.com/Microsoft/hcsshim,https://raw.githubusercontent.com/microsoft/hcsshim/main/LICENSE,MIT
github.com/NYTimes/gziphandler,https://raw.githubusercontent.com/nytimes/gziphandler/master/LICENSE,Apache-2.0
github.com/OneOfOne/xxhash,https://raw.githubusercontent.com/OneOfOne/xxhash/master/LICENSE,Apache-2.0
github.com/PagerDuty/go-pagerduty,https://raw.githubusercontent.com/PagerDuty/go-pagerduty/main/LICENSE.txt,Apache-2.0
github.com/ProtonMail/go-crypto,https://raw.githubusercontent.com/ProtonMail/go-crypto/main/LICENSE,BSD-3-Clause
github.com/PuerkitoBio/purell,https://raw.githubusercontent.com/PuerkitoBio/purell/master/LICENSE,BSD-3-Clause
github.com/PuerkitoBio/urlesc,https://raw.githubusercontent.com/PuerkitoBio/urlesc/master/LICENSE,BSD-3-Clause
github.com/RocketChat/Rocket.Chat.Go.SDK,https://raw.githubusercontent.com/RocketChat/Rocket.Chat.Go.SDK/master/LICENSE,MIT
github.com/Shopify/sarama,https://raw.githubusercontent.com/Shopify/sarama/main/LICENSE,MIT
github.com/Shopify/toxiproxy,https://raw.githubusercontent.com/Shopify/toxiproxy/master/LICENSE,MIT
github.com/TomOnTime/utfutil,https://raw.githubusercontent.com/TomOnTime/utfutil/master/LICENSE,BSD-3-Clause
github.com/VividCortex/gohistogram,https://raw.githubusercontent.com/VividCortex/gohistogram/master/LICENSE,MIT
github.com/acomagu/bufpipe,https://raw.githubusercontent.com/acomagu/bufpipe/master/LICENSE,MIT
github.com/afex/hystrix-go,https://raw.githubusercontent.com/afex/hystrix-go/master/LICENSE,MIT
github.com/ajstarks/svgo,https://raw.githubusercontent.com/ajstarks/svgo/master/LICENSE,Unknown
github.com/alecthomas/template,https://raw.githubusercontent.com/alecthomas/template/master/LICENSE,BSD-3-Clause
github.com/alecthomas/units,https://raw.githubusercontent.com/alecthomas/units/master/COPYING,MIT
github.com/alicebob/gopher-json,https://raw.githubusercontent.com/alicebob/gopher-json/master/LICENSE,Unlicense
github.com/alicebob/miniredis,https://raw.githubusercontent.com/alicebob/miniredis/master/LICENSE,MIT
github.com/alicebob/miniredis/v2,https://raw.githubusercontent.com/alicebob/miniredis/master/LICENSE,MIT
github.com/anmitsu/go-shlex,https://raw.githubusercontent.com/anmitsu/go-shlex/master/LICENSE,MIT
github.com/antihax/optional,https://raw.githubusercontent.com/antihax/optional/master/LICENSE,MIT
github.com/antlr/antlr4/runtime/Go/antlr,https://raw.githubusercontent.com/antlr/antlr4/master/LICENSE.txt,BSD-3-Clause
github.com/antonmedv/expr,https://raw.githubusercontent.com/antonmedv/expr/master/LICENSE,MIT
github.com/apache/thrift,https://raw.githubusercontent.com/apache/thrift/master/LICENSE,Apache-2.0
github.com/argoproj/argo-cd/v2,https://raw.githubusercontent.com/argoproj/argo-cd/master/LICENSE,Apache-2.0
github.com/argoproj/gitops-engine,https://raw.githubusercontent.com/argoproj/gitops-engine/master/LICENSE,Apache-2.0
github.com/argoproj/notifications-engine,https://raw.githubusercontent.com/argoproj/notifications-engine/master/LICENSE,Apache-2.0
github.com/argoproj/pkg,https://raw.githubusercontent.com/argoproj/pkg/master/LICENSE,Apache-2.0
github.com/armon/circbuf,https://raw.githubusercontent.com/armon/circbuf/master/LICENSE,MIT
github.com/armon/consul-api,https://raw.githubusercontent.com/armon/consul-api/master/LICENSE,MPL-2.0
github.com/armon/go-metrics,https://raw.githubusercontent.com/hashicorp/go-metrics/master/LICENSE,MIT
github.com/armon/go-radix,https://raw.githubusercontent.com/armon/go-radix/master/LICENSE,MIT
github.com/armon/go-socks5,https://raw.githubusercontent.com/armon/go-socks5/master/LICENSE,MIT
github.com/aryann/difflib,https://raw.githubusercontent.com/aryann/difflib/master/LICENSE,MIT
github.com/asaskevich/govalidator,https://raw.githubusercontent.com/asaskevich/govalidator/master/LICENSE,MIT
github.com/auth0/go-jwt-middleware,https://raw.githubusercontent.com/auth0/go-jwt-middleware/master/LICENSE,MIT
github.com/aws/aws-lambda-go,https://raw.githubusercontent.com/aws/aws-lambda-go/main/LICENSE,Apache-2.0
github.com/aws/aws-sdk-go,https://raw.githubusercontent.com/aws/aws-sdk-go/main/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2,https://raw.githubusercontent.com/aws/aws-sdk-go-v2/main/LICENSE.txt,Apache-2.0
github.com/benbjohnson/clock,https://raw.githubusercontent.com/benbjohnson/clock/master/LICENSE,MIT
github.com/beorn7/perks,https://raw.githubusercontent.com/beorn7/perks/master/LICENSE,MIT
github.com/bgentry/speakeasy,https://raw.githubusercontent.com/bgentry/speakeasy/master/LICENSE,MIT
github.com/bits-and-blooms/bitset,https://raw.githubusercontent.com/bits-and-blooms/bitset/master/LICENSE,BSD-3-Clause
github.com/bketelsen/crypt,https://raw.githubusercontent.com/bketelsen/crypt/master/LICENSE,MIT
github.com/blang/semver,https://raw.githubusercontent.com/blang/semver/master/LICENSE,MIT
github.com/boltdb/bolt,https://raw.githubusercontent.com/boltdb/bolt/master/LICENSE,MIT
github.com/bombsimon/logrusr/v2,https://raw.githubusercontent.com/bombsimon/logrusr/main/LICENSE,MIT
github.com/bradleyfalzon/ghinstallation/v2,https://raw.githubusercontent.com/bradleyfalzon/ghinstallation/master/LICENSE,Apache-2.0
github.com/casbin/casbin/v2,https://raw.githubusercontent.com/casbin/casbin/master/LICENSE,Apache-2.0
github.com/cenkalti/backoff,https://raw.githubusercontent.com/cenkalti/backoff/v4/LICENSE,MIT
github.com/cenkalti/backoff/v3,https://raw.githubusercontent.com/cenkalti/backoff/v4/LICENSE,MIT
github.com/cenkalti/backoff/v4,https://raw.githubusercontent.com/cenkalti/backoff/v4/LICENSE,MIT
github.com/census-instrumentation/opencensus-proto,https://raw.githubusercontent.com/census-instrumentation/opencensus-proto/master/LICENSE,Apache-2.0
github.com/certifi/gocertifi,https://raw.githubusercontent.com/certifi/gocertifi/main/LICENSE,MPL-2.0
github.com/cespare/xxhash,https://raw.githubusercontent.com/cespare/xxhash/main/LICENSE.txt,MIT
github.com/cespare/xxhash/v2,https://raw.githubusercontent.com/cespare/xxhash/main/LICENSE.txt,MIT
github.com/chai2010/gettext-go,https://raw.githubusercontent.com/chai2010/gettext-go/master/LICENSE,BSD-3-Clause
github.com/checkpoint-restore/go-criu/v5,https://raw.githubusercontent.com/checkpoint-restore/go-criu/master/LICENSE,Apache-2.0
github.com/chzyer/logex,https://raw.githubusercontent.com/chzyer/logex/master/LICENSE,MIT
github.com/chzyer/readline,https://raw.githubusercontent.com/chzyer/readline/master/LICENSE,MIT
github.com/chzyer/test,https://raw.githubusercontent.com/chzyer/test/master/LICENSE,MIT
github.com/cilium/ebpf,https://raw.githubusercontent.com/cilium/ebpf/master/LICENSE,MIT
github.com/circonus-labs/circonus-gometrics,https://raw.githubusercontent.com/circonus-labs/circonus-gometrics/master/LICENSE,BSD-3-Clause
github.com/circonus-labs/circonusllhist,https://raw.githubusercontent.com/openhistogram/circonusllhist/master/LICENSE,Apache-2.0
github.com/clbanning/x2j,https://raw.githubusercontent.com/clbanning/x2j/master/LICENSE,BSD-3-Clause
github.com/client9/misspell,https://raw.githubusercontent.com/client9/misspell/master/LICENSE,MIT
github.com/clusterhq/flocker-go,https://raw.githubusercontent.com/ClusterHQ/flocker-go/master/LICENSE,Apache-2.0
github.com/cncf/udpa/go,https://raw.githubusercontent.com/cncf/udpa/main/LICENSE,Apache-2.0
github.com/cncf/xds/go,https://raw.githubusercontent.com/cncf/xds/main/LICENSE,Apache-2.0
github.com/cockroachdb/datadriven,https://raw.githubusercontent.com/cockroachdb/datadriven/master/LICENSE,Apache-2.0
github.com/cockroachdb/errors,https://raw.githubusercontent.com/cockroachdb/errors/master/LICENSE,Apache-2.0
github.com/cockroachdb/logtags,https://raw.githubusercontent.com/cockroachdb/logtags/master/LICENSE,Apache-2.0
github.com/codahale/hdrhistogram,https://raw.githubusercontent.com/HdrHistogram/hdrhistogram-go/master/LICENSE,MIT
github.com/container-storage-interface/spec,https://raw.githubusercontent.com/container-storage-interface/spec/master/LICENSE,Apache-2.0
github.com/containerd/cgroups,https://raw.githubusercontent.com/containerd/cgroups/main/LICENSE,Apache-2.0
github.com/containerd/console,https://raw.githubusercontent.com/containerd/console/main/LICENSE,Apache-2.0
github.com/containerd/containerd,https://raw.githubusercontent.com/containerd/containerd/main/LICENSE,Apache-2.0
github.com/containerd/continuity,https://raw.githubusercontent.com/containerd/continuity/main/LICENSE,Apache-2.0
github.com/containerd/fifo,https://raw.githubusercontent.com/containerd/fifo/main/LICENSE,Apache-2.0
github.com/containerd/go-runc,https://raw.githubusercontent.com/containerd/go-runc/main/LICENSE,Apache-2.0
github.com/containerd/ttrpc,https://raw.githubusercontent.com/containerd/ttrpc/main/LICENSE,Apache-2.0
github.com/containerd/typeurl,https://raw.githubusercontent.com/containerd/typeurl/main/LICENSE,Apache-2.0
github.com/containernetworking/cni,https://raw.githubusercontent.com/containernetworking/cni/main/LICENSE,Apache-2.0
github.com/coredns/caddy,https://raw.githubusercontent.com/coredns/caddy/master/LICENSE.txt,Apache-2.0
github.com/coredns/corefile-migration,https://raw.githubusercontent.com/coredns/corefile-migration/master/LICENSE,Apache-2.0
github.com/coreos/bbolt,https://raw.githubusercontent.com/etcd-io/bbolt/master/LICENSE,MIT
github.com/coreos/etcd,https://raw.githubusercontent.com/etcd-io/etcd/main/LICENSE,Apache-2.0
github.com/coreos/go-oidc,https://raw.githubusercontent.com/coreos/go-oidc/v3/LICENSE,Apache-2.0
github.com/coreos/go-semver,https://raw.githubusercontent.com/coreos/go-semver/main/LICENSE,Apache-2.0
github.com/coreos/go-systemd,https://raw.githubusercontent.com/coreos/go-systemd/main/LICENSE,Apache-2.0
github.com/coreos/go-systemd/v22,https://raw.githubusercontent.com/coreos/go-systemd/main/LICENSE,Apache-2.0
github.com/coreos/pkg,https://raw.githubusercontent.com/coreos/pkg/main/LICENSE,Apache-2.0
github.com/cpuguy83/go-md2man/v2,https://raw.githubusercontent.com/cpuguy83/go-md2man/master/LICENSE.md,MIT
github.com/creack/pty,https://raw.githubusercontent.com/creack/pty/master/LICENSE,MIT
github.com/cyphar/filepath-securejoin,https://raw.githubusercontent.com/cyphar/filepath-securejoin/master/LICENSE,BSD-3-Clause
github.com/davecgh/go-spew,https://raw.githubusercontent.com/davecgh/go-spew/master/LICENSE,ISC
github.com/daviddengcn/go-colortext,https://raw.githubusercontent.com/daviddengcn/go-colortext/master/LICENSE,MIT
github.com/dgrijalva/jwt-go,https://raw.githubusercontent.com/dgrijalva/jwt-go/master/LICENSE,MIT
github.com/dgryski/go-rendezvous,https://raw.githubusercontent.com/dgryski/go-rendezvous/master/LICENSE,MIT
github.com/dgryski/go-sip13,https://raw.githubusercontent.com/dgryski/go-sip13/master/LICENSE,MIT
github.com/dnaeon/go-vcr,https://raw.githubusercontent.com/dnaeon/go-vcr/v3/LICENSE,Unknown
github.com/docker/distribution,https://raw.githubusercontent.com/distribution/distribution/main/LICENSE,Apache-2.0
github.com/docker/docker,https://raw.githubusercontent.com/moby/moby/master/LICENSE,Apache-2.0
github.com/docker/go-connections,https://raw.githubusercontent.com/docker/go-connections/master/LICENSE,Apache-2.0
github.com/docker/go-units,https://raw.githubusercontent.com/docker/go-units/master/LICENSE,Apache-2.0
github.com/docopt/docopt-go,https://raw.githubusercontent.com/docopt/docopt.go/master/LICENSE,MIT
github.com/dustin/go-humanize,https://raw.githubusercontent.com/dustin/go-humanize/master/LICENSE,MIT
github.com/eapache/go-resiliency,https://raw.githubusercontent.com/eapache/go-resiliency/master/LICENSE,MIT
github.com/eapache/go-xerial-snappy,https://raw.githubusercontent.com/eapache/go-xerial-snappy/master/LICENSE,MIT
github.com/eapache/queue,https://raw.githubusercontent.com/eapache/queue/master/LICENSE,MIT
github.com/edsrzf/mmap-go,https://raw.githubusercontent.com/edsrzf/mmap-go/main/LICENSE,BSD-3-Clause
github.com/elazarl/goproxy,https://raw.githubusercontent.com/elazarl/goproxy/master/LICENSE,BSD-3-Clause
github.com/emicklei/go-restful,https://raw.githubusercontent.com/emicklei/go-restful/v3/LICENSE,MIT
github.com/emirpasic/gods,https://raw.githubusercontent.com/emirpasic/gods/master/LICENSE,BSD-2-Clause
github.com/envoyproxy/go-control-plane,https://raw.githubusercontent.com/envoyproxy/go-control-plane/main/LICENSE,Apache-2.0
github.com/envoyproxy/protoc-gen-validate,https://raw.githubusercontent.com/bufbuild/protoc-gen-validate/main/LICENSE,Apache-2.0
github.com/euank/go-kmsg-parser,https://raw.githubusercontent.com/euank/go-kmsg-parser/master/LICENSE,Apache-2.0
github.com/evanphx/json-patch,https://raw.githubusercontent.com/evanphx/json-patch/master/LICENSE,BSD-3-Clause
github.com/evanphx/json-patch/v5,https://raw.githubusercontent.com/evanphx/json-patch/master/LICENSE,BSD-3-Clause
github.com/exponent-io/jsonpath,https://raw.githubusercontent.com/exponent-io/jsonpath/master/LICENSE,MIT
github.com/fatih/camelcase,https://raw.githubusercontent.com/fatih/camelcase/master/LICENSE.md,MIT
github.com/fatih/color,https://raw.githubusercontent.com/fatih/color/main/LICENSE.md,MIT
github.com/fatih/structs,https://raw.githubusercontent.com/fatih/structs/master/LICENSE,MIT
github.com/felixge/httpsnoop,https://raw.githubusercontent.com/felixge/httpsnoop/master/LICENSE.txt,MIT
github.com/flynn/go-shlex,https://raw.githubusercontent.com/flynn-archive/go-shlex/master/COPYING,Apache-2.0
github.com/fogleman/gg,https://raw.githubusercontent.com/fogleman/gg/master/LICENSE.md,MIT
github.com/form3tech-oss/jwt-go,https://raw.githubusercontent.com/form3tech-oss/jwt-go/master/LICENSE,MIT
github.com/franela/goblin,https://raw.githubusercontent.com/franela/goblin/master/LICENSE,MIT
github.com/franela/goreq,https://raw.githubusercontent.com/franela/goreq/master/LICENSE,MIT
github.com/frankban/quicktest,https://raw.githubusercontent.com/frankban/quicktest/master/LICENSE,MIT
github.com/fsnotify/fsnotify,https://raw.githubusercontent.com/fsnotify/fsnotify/main/LICENSE,BSD-3-Clause
github.com/fvbommel/sortorder,https://raw.githubusercontent.com/fvbommel/sortorder/master/LICENSE,MIT
github.com/getkin/kin-openapi,https://raw.githubusercontent.com/getkin/kin-openapi/master/LICENSE,MIT
github.com/getsentry/raven-go,https://raw.githubusercontent.com/getsentry/raven-go/master/LICENSE,BSD-3-Clause
github.com/gfleury/go-bitbucket-v1,https://raw.githubusercontent.com/gfleury/go-bitbucket-v1/master/LICENSE,MIT
github.com/ghodss/yaml,https://raw.githubusercontent.com/ghodss/yaml/master/LICENSE,MIT
github.com/gliderlabs/ssh,https://raw.githubusercontent.com/gliderlabs/ssh/master/LICENSE,BSD-3-Clause
github.com/go-asn1-ber/asn1-ber,https://raw.githubusercontent.com/go-asn1-ber/asn1-ber/master/LICENSE,MIT
github.com/go-errors/errors,https://raw.githubusercontent.com/go-errors/errors/master/LICENSE.MIT,MIT
github.com/go-git/gcfg,https://raw.githubusercontent.com/go-git/gcfg/v1/LICENSE,BSD-3-Clause
github.com/go-git/go-billy/v5,https://raw.githubusercontent.com/go-git/go-billy/master/LICENSE,Apache-2.0
github.com/go-git/go-git-fixtures/v4,https://raw.githubusercontent.com/go-git/go-git-fixtures/master/LICENSE,Apache-2.0
github.com/go-git/go-git/v5,https://raw.githubusercontent.com/go-git/go-git/master/LICENSE,Apache-2.0
github.com/go-gl/glfw,https://raw.githubusercontent.com/go-gl/glfw/master/LICENSE,BSD-3-Clause
github.com/go-gl/glfw/v3.3/glfw,https://raw.githubusercontent.com/go-gl/glfw/master/LICENSE,BSD-3-Clause
github.com/go-kit/kit,https://raw.githubusercontent.com/go-kit/kit/master/LICENSE,MIT
github.com/go-kit/log,https://raw.githubusercontent.com/go-kit/log/main/LICENSE,MIT
github.com/go-ldap/ldap/v3,https://raw.githubusercontent.com/go-ldap/ldap/master/LICENSE,MIT
github.com/go-logfmt/logfmt,https://raw.githubusercontent.com/go-logfmt/logfmt/main/LICENSE,MIT
github.com/go-logr/logr,https://raw.githubusercontent.com/go-logr/logr/master/LICENSE,Apache-2.0
github.com/go-logr/stdr,https://raw.githubusercontent.com/go-logr/stdr/master/LICENSE,Apache-2.0
github.com/go-logr/zapr,https://raw.githubusercontent.com/go-logr/zapr/master/LICENSE,Apache-2.0
github.com/go-openapi/analysis,https://raw.githubusercontent.com/go-openapi/analysis/master/LICENSE,Apache-2.0
github.com/go-openapi/errors,https://raw.githubusercontent.com/go-openapi/errors/master/LICENSE,Apache-2.0
github.com/go-openapi/jsonpointer,https://raw.githubusercontent.com/go-openapi/jsonpointer/master/LICENSE,Apache-2.0
github.com/go-openapi/jsonreference,https://raw.githubusercontent.com/go-openapi/jsonreference/master/LICENSE,Apache-2.0
github.com/go-openapi/loads,https://raw.githubusercontent.com/go-openapi/loads/master/LICENSE,Apache-2.0
github.com/go-openapi/runtime,https://raw.githubusercontent.com/go-openapi/runtime/master/LICENSE,Apache-2.0
github.com/go-openapi/spec,https://raw.githubusercontent.com/go-openapi/spec/master/LICENSE,Apache-2.0
github.com/go-openapi/strfmt,https://raw.githubusercontent.com/go-openapi/strfmt/master/LICENSE,Apache-2.0
github.com/go-openapi/swag,https://raw.githubusercontent.com/go-openapi/swag/master/LICENSE,Apache-2.0
github.com/go-openapi/validate,https://raw.githubusercontent.com/go-openapi/validate/master/LICENSE,Apache-2.0
github.com/go-ozzo/ozzo-validation,https://raw.githubusercontent.com/go-ozzo/ozzo-validation/master/LICENSE,MIT
github.com/go-redis/cache/v8,https://raw.githubusercontent.com/go-redis/cache/v8/LICENSE,BSD-2-Clause
github.com/go-redis/redis/v8,https://raw.githubusercontent.com/go-redis/redis/master/LICENSE,BSD-2-Clause
github.com/go-sql-driver/mysql,https://raw.githubusercontent.com/go-sql-driver/mysql/master/LICENSE,MPL-2.0
github.com/go-stack/stack,https://raw.githubusercontent.com/go-stack/stack/master/LICENSE.md,MIT
github.com/go-task/slim-sprig,https://raw.githubusercontent.com/go-task/slim-sprig/master/LICENSE.txt,MIT
github.com/go-telegram-bot-api/telegram-bot-api/v5,https://raw.githubusercontent.com/go-telegram-bot-api/telegram-bot-api/master/LICENSE.txt,MIT
github.com/go-test/deep,https://raw.githubusercontent.com/go-test/deep/master/LICENSE,MIT
github.com/gobwas/glob,https://raw.githubusercontent.com/gobwas/glob/master/LICENSE,MIT
github.com/godbus/dbus/v5,https://raw.githubusercontent.com/godbus/dbus/master/LICENSE,BSD-2-Clause
github.com/gofrs/uuid,https://raw.githubusercontent.com/gofrs/uuid/master/LICENSE,MIT
github.com/gogits/go-gogs-client,https://raw.githubusercontent.com/gogs/go-gogs-client/master/LICENSE,MIT
github.com/gogo/googleapis,https://raw.githubusercontent.com/gogo/googleapis/master/LICENSE,Apache-2.0
github.com/gogo/protobuf,https://raw.githubusercontent.com/gogo/protobuf/master/LICENSE,BSD-3-Clause
github.com/golang-jwt/jwt/v4,https://raw.githubusercontent.com/golang-jwt/jwt/main/LICENSE,MIT
github.com/golang/freetype,https://raw.githubusercontent.com/golang/freetype/master/LICENSE,Unknown
github.com/golang/glog,https://raw.githubusercontent.com/golang/glog/master/LICENSE,Apache-2.0
github.com/golang/groupcache,https://raw.githubusercontent.com/golang/groupcache/master/LICENSE,Apache-2.0
github.com/golang/mock,https://raw.githubusercontent.com/golang/mock/main/LICENSE,Apache-2.0
github.com/golang/protobuf,https://raw.githubusercontent.com/golang/protobuf/master/LICENSE,BSD-3-Clause
github.com/golang/snappy,https://raw.githubusercontent.com/golang/snappy/master/LICENSE,BSD-3-Clause
github.com/golangplus/testing,https://raw.githubusercontent.com/golangplus/testing/master/LICENSE,BSD-3-Clause
github.com/gomodule/redigo,https://raw.githubusercontent.com/gomodule/redigo/master/LICENSE,Apache-2.0
github.com/google/btree,https://raw.githubusercontent.com/google/btree/master/LICENSE,Apache-2.0
github.com/google/cadvisor,https://raw.githubusercontent.com/google/cadvisor/master/LICENSE,Apache-2.0
github.com/google/cel-go,https://raw.githubusercontent.com/google/cel-go/master/LICENSE,Apache-2.0
github.com/google/cel-spec,https://raw.githubusercontent.com/google/cel-spec/master/LICENSE,Apache-2.0
github.com/google/go-cmp,https://raw.githubusercontent.com/google/go-cmp/master/LICENSE,BSD-3-Clause
github.com/google/go-github/v35,https://raw.githubusercontent.com/google/go-github/master/LICENSE,BSD-3-Clause
github.com/google/go-github/v41,https://raw.githubusercontent.com/google/go-github/master/LICENSE,BSD-3-Clause
github.com/google/go-jsonnet,https://raw.githubusercontent.com/google/go-jsonnet/master/LICENSE,Apache-2.0
github.com/google/go-querystring,https://raw.githubusercontent.com/google/go-querystring/master/LICENSE,BSD-3-Clause
github.com/google/gofuzz,https://raw.githubusercontent.com/google/gofuzz/master/LICENSE,Apache-2.0
github.com/google/martian,https://raw.githubusercontent.com/google/martian/master/LICENSE,Apache-2.0
github.com/google/martian/v3,https://raw.githubusercontent.com/google/martian/master/LICENSE,Apache-2.0
github.com/google/pprof,https://raw.githubusercontent.com/google/pprof/main/LICENSE,Apache-2.0
github.com/google/renameio,https://raw.githubusercontent.com/google/renameio/master/LICENSE,Apache-2.0
github.com/google/shlex,https://raw.githubusercontent.com/google/shlex/master/COPYING,Apache-2.0
github.com/google/uuid,https://raw.githubusercontent.com/google/uuid/master/LICENSE,BSD-3-Clause
github.com/googleapis/gax-go/v2,https://raw.githubusercontent.com/googleapis/gax-go/main/LICENSE,BSD-3-Clause
github.com/googleapis/gnostic,https://raw.githubusercontent.com/google/gnostic/main/LICENSE,Apache-2.0
github.com/gophercloud/gophercloud,https://raw.githubusercontent.com/gophercloud/gophercloud/master/LICENSE,Apache-2.0
github.com/gopherjs/gopherjs,https://raw.githubusercontent.com/gopherjs/gopherjs/master/LICENSE,BSD-2-Clause
github.com/gorilla/context,https://raw.githubusercontent.com/gorilla/context/master/LICENSE,BSD-3-Clause
github.com/gorilla/handlers,https://raw.githubusercontent.com/gorilla/handlers/master/LICENSE,BSD-2-Clause
github.com/gorilla/mux,https://raw.githubusercontent.com/gorilla/mux/master/LICENSE,BSD-3-Clause
github.com/gorilla/websocket,https://raw.githubusercontent.com/gorilla/websocket/master/LICENSE,BSD-2-Clause
github.com/gregdel/pushover,https://raw.githubusercontent.com/gregdel/pushover/master/LICENSE,MIT
github.com/gregjones/httpcache,https://raw.githubusercontent.com/gregjones/httpcache/master/LICENSE.txt,MIT
github.com/grpc-ecosystem/go-grpc-middleware,https://raw.githubusercontent.com/grpc-ecosystem/go-grpc-middleware/master/LICENSE,Apache-2.0
github.com/grpc-ecosystem/go-grpc-prometheus,https://raw.githubusercontent.com/grpc-ecosystem/go-grpc-prometheus/master/LICENSE,Apache-2.0
github.com/grpc-ecosystem/grpc-gateway,https://raw.githubusercontent.com/grpc-ecosystem/grpc-gateway/master/LICENSE.txt,BSD-3-Clause
github.com/grpc-ecosystem/grpc-gateway/v2,https://raw.githubusercontent.com/grpc-ecosystem/grpc-gateway/master/LICENSE.txt,BSD-3-Clause
github.com/hashicorp/consul/api,https://raw.githubusercontent.com/hashicorp/consul/main/LICENSE,MPL-2.0
github.com/hashicorp/consul/sdk,https://raw.githubusercontent.com/hashicorp/consul/main/LICENSE,MPL-2.0
github.com/hashicorp/errwrap,https://raw.githubusercontent.com/hashicorp/errwrap/master/LICENSE,MPL-2.0
github.com/hashicorp/go-cleanhttp,https://raw.githubusercontent.com/hashicorp/go-cleanhttp/master/LICENSE,MPL-2.0
github.com/hashicorp/go-hclog,https://raw.githubusercontent.com/hashicorp/go-hclog/main/LICENSE,MIT
github.com/hashicorp/go-immutable-radix,https://raw.githubusercontent.com/hashicorp/go-immutable-radix/master/LICENSE,MPL-2.0
github.com/hashicorp/go-kms-wrapping/entropy,https://raw.githubusercontent.com/hashicorp/go-kms-wrapping/main/LICENSE,MPL-2.0
github.com/hashicorp/go-msgpack,https://raw.githubusercontent.com/hashicorp/go-msgpack/master/LICENSE,BSD-3-Clause
github.com/hashicorp/go-multierror,https://raw.githubusercontent.com/hashicorp/go-multierror/master/LICENSE,MPL-2.0
github.com/hashicorp/go-plugin,https://raw.githubusercontent.com/hashicorp/go-plugin/master/LICENSE,MPL-2.0
